B	BB05x	Beff	ElimB	EunlBeff	EunlB	pfull
13	0.13005	0.02529	0.07814	0.06919	0.18581	0.80558
365	63.6221	12.36559	0.90813	0.93588	0.98529	0.80564
157	7.07462	1.36191	0.60911	0.56155	0.85094	0.80749
157	1.36162	0.2621	0.30585	0.27673	0.55809	0.80751
8	1.56311	0.29602	0.26626	0.25623	0.60919	0.81062
44	7.62301	1.43625	0.66756	0.60188	0.90172	0.81159
68	0.73257	0.13778	0.21087	0.19004	0.43563	0.81192
239	42.18143	7.66977	0.86758	0.8981	0.97801	0.81817
8	0.42371	0.07661	0.1415	0.1373	0.33827	0.81919
103	18.97918	3.39957	0.78847	0.79618	0.95267	0.82088
68	12.92284	2.30511	0.72218	0.70432	0.9303	0.82163
68	3.18322	0.56757	0.44548	0.39066	0.73118	0.8217
103	19.09175	3.3696	0.76631	0.77648	0.94986	0.82351
19	3.47985	0.60553	0.49166	0.38131	0.79851	0.82599
13	0.16854	0.02922	0.08076	0.078	0.20629	0.82663
13	0.3535	0.06128	0.14311	0.12757	0.31262	0.82665
37	1.66727	0.28447	0.36413	0.28409	0.60338	0.82938
157	28.22726	4.7837	0.81701	0.83576	0.96726	0.83053
44	8.73189	1.47787	0.64016	0.59457	0.89516	0.83075
13	0.61611	0.10292	0.1843	0.165	0.4054	0.83295
157	7.9145	1.31389	0.59468	0.55553	0.87249	0.83399
29	1.53594	0.25477	0.29671	0.26385	0.58912	0.83413
239	41.92247	6.95343	0.86397	0.89132	0.97829	0.83414
44	7.57576	1.2475	0.65136	0.56776	0.90162	0.83533
68	1.89531	0.30721	0.36147	0.29372	0.63125	0.83791
8	0.13501	0.02182	0.06192	0.06239	0.17917	0.83838
157	3.75015	0.59649	0.48001	0.39676	0.74979	0.84094
157	3.75015	0.59649	0.48001	0.39676	0.74979	0.84094
13	0.36234	0.05757	0.1377	0.12288	0.3178	0.84111
44	1.40476	0.22167	0.29037	0.24607	0.56922	0.8422
19	0.95781	0.15071	0.22879	0.2023	0.48929	0.84265
82	1.52148	0.23511	0.37438	0.25831	0.58183	0.84547
68	0.88159	0.13605	0.21112	0.18442	0.47283	0.84568
8	1.386	0.21385	0.25977	0.22795	0.59195	0.84571
19	0.8761	0.13276	0.22496	0.19121	0.47076	0.84846
239	41.6594	6.31098	0.85809	0.88468	0.97793	0.84851
103	18.42576	2.78319	0.77097	0.77702	0.95178	0.84895
19	1.91803	0.2897	0.35069	0.2968	0.64259	0.84896
8	0.45346	0.06811	0.12927	0.12718	0.34909	0.84979
68	12.52994	1.86319	0.70389	0.66228	0.93225	0.8513
19	0.19007	0.02823	0.08709	0.07423	0.22852	0.8515
29	0.3163	0.04553	0.11122	0.09831	0.29651	0.85606
13	0.38779	0.05566	0.13268	0.1186	0.32429	0.85647
13	2.2803	0.3268	0.36352	0.26951	0.7165	0.85669
157	27.70914	3.90425	0.80775	0.81604	0.96752	0.8591
19	0.32064	0.04434	0.09984	0.09455	0.28445	0.86171
19	0.3725	0.05149	0.14681	0.11219	0.32098	0.86176
8	1.54889	0.21313	0.24189	0.22654	0.60949	0.8624
157	4.2692	0.57993	0.50381	0.39223	0.78351	0.86416
157	4.2692	0.57993	0.50381	0.39223	0.78351	0.86416
19	0.80577	0.10734	0.17464	0.16034	0.45216	0.86678
13	0.41504	0.05492	0.12798	0.11647	0.33436	0.86767
49	1.21272	0.16041	0.3041	0.21679	0.53706	0.86772
29	0.31242	0.04118	0.10999	0.09887	0.28762	0.8682
8	1.47411	0.19359	0.24649	0.22815	0.60579	0.86867
29	5.05491	0.65987	0.52186	0.39444	0.85689	0.86946
13	2.42537	0.31658	0.35132	0.27401	0.72098	0.86947
19	3.43208	0.44615	0.45343	0.32221	0.80398	0.87001
13	1.3245	0.17154	0.2628	0.23662	0.55744	0.87049
8	0.21754	0.02805	0.07809	0.07313	0.23499	0.87104
19	0.38656	0.04884	0.14086	0.10769	0.32497	0.87366
19	0.49788	0.06113	0.15664	0.12825	0.364	0.87721
103	0.7475	0.09164	0.20683	0.16273	0.44359	0.8774
68	12.60426	1.48277	0.65735	0.59936	0.92722	0.88236
68	12.52994	1.46655	0.68014	0.60439	0.93271	0.88296
19	0.1787	0.02085	0.07713	0.06858	0.21877	0.8833
44	2.02887	0.23076	0.33004	0.25473	0.64262	0.88626
157	27.53903	3.1026	0.78583	0.78034	0.96791	0.88734
29	0.78858	0.08873	0.17403	0.1406	0.44965	0.88748
13	2.36622	0.26424	0.29513	0.24403	0.70991	0.88833
29	0.86508	0.09445	0.19334	0.1586	0.46683	0.89082
29	0.55468	0.06026	0.17626	0.12298	0.38916	0.89137
103	18.51852	2.00576	0.71734	0.67394	0.95146	0.89169
68	1.49905	0.16018	0.29047	0.20626	0.58102	0.89315
44	8.36184	0.88991	0.58431	0.4709	0.89781	0.89358
13	0.63153	0.06623	0.14393	0.13025	0.40871	0.89512
13	0.47541	0.04929	0.1142	0.10737	0.35342	0.89632
19	0.39867	0.04115	0.12515	0.09661	0.33062	0.89677
29	1.37441	0.14147	0.2516	0.19631	0.56419	0.89707
29	5.02426	0.51041	0.50257	0.34149	0.8586	0.89841
44	1.19646	0.12039	0.24057	0.18326	0.53249	0.89938
19	3.37358	0.3317	0.41939	0.28317	0.81223	0.90168
68	0.60698	0.05926	0.14098	0.12297	0.40922	0.90237
157	27.36622	2.64634	0.7736	0.75424	0.96784	0.9033
68	0.58975	0.05668	0.14129	0.12037	0.40416	0.9039
68	12.16458	1.16476	0.6729	0.54549	0.93254	0.90425
19	3.39468	0.31835	0.36668	0.26774	0.78654	0.90622
13	2.26599	0.2113	0.29069	0.22669	0.72035	0.90675
103	5.19232	0.48362	0.44833	0.36171	0.81835	0.90686
68	0.63928	0.0592	0.14083	0.12035	0.41599	0.90739
13	2.38095	0.21814	0.3019	0.23836	0.72357	0.90838
13	0.14179	0.01289	0.05178	0.04427	0.19283	0.90909
19	0.41885	0.03791	0.1146	0.09151	0.33689	0.90949
29	0.27275	0.02462	0.08705	0.07552	0.27046	0.90975
29	5.75511	0.51514	0.46901	0.35142	0.84987	0.91049
29	0.73446	0.06551	0.17847	0.13456	0.43819	0.91081
68	0.68027	0.06066	0.13872	0.11964	0.42749	0.91083
44	0.92323	0.07982	0.2069	0.14109	0.48278	0.91354
19	0.51666	0.04461	0.13001	0.10773	0.37237	0.91366
157	3.00295	0.25873	0.4165	0.27025	0.70766	0.91384
13	0.14005	0.01174	0.05035	0.04828	0.19164	0.91616
44	0.82586	0.06842	0.20972	0.13346	0.4635	0.91715
29	0.29011	0.02397	0.07832	0.06686	0.28518	0.91739
19	0.24331	0.01994	0.06259	0.0542	0.25059	0.91803
19	0.24633	0.02008	0.06617	0.06273	0.25128	0.91849
44	2.13748	0.16882	0.29178	0.21567	0.65768	0.92102
103	0.80001	0.06169	0.17782	0.13096	0.45629	0.92289
13	0.55131	0.04244	0.09376	0.09712	0.37843	0.92302
19	0.17862	0.01373	0.05645	0.04853	0.22379	0.92312
103	18.17861	1.37478	0.6847	0.58546	0.95256	0.92437
19	1.89678	0.14326	0.3047	0.21966	0.64147	0.92447
68	0.74167	0.05576	0.12824	0.11156	0.44364	0.92482
157	27.1204	2.03533	0.76058	0.70567	0.96706	0.92495
68	1.14754	0.08606	0.17536	0.13947	0.52792	0.92501
19	0.45384	0.03323	0.09976	0.08291	0.34815	0.92678
68	1.66365	0.12068	0.2922	0.18728	0.60243	0.92746
19	0.88943	0.06238	0.15031	0.12692	0.47395	0.92986
29	4.99311	0.34482	0.43695	0.27944	0.86205	0.93094
29	0.56855	0.0392	0.1404	0.09601	0.39106	0.93105
157	1.07118	0.0721	0.21552	0.14608	0.51669	0.93269
157	1.07118	0.0721	0.21552	0.14608	0.51669	0.93269
44	8.10761	0.54264	0.53333	0.35866	0.90135	0.93307
29	0.24407	0.01625	0.0678	0.06109	0.2591	0.93341
19	3.31184	0.2127	0.3083	0.22553	0.79307	0.93578
29	0.27264	0.01745	0.06014	0.05615	0.27852	0.93599
19	0.52957	0.03298	0.10107	0.09201	0.37902	0.93772
157	6.99332	0.43381	0.47975	0.34642	0.84472	0.93797
103	2.09554	0.12874	0.30883	0.18547	0.64218	0.93856
44	8.10761	0.4659	0.5286	0.32732	0.9028	0.94254
29	0.25886	0.01487	0.04745	0.05172	0.27401	0.94255
19	0.51666	0.02944	0.07791	0.07494	0.36882	0.94301
19	1.0063	0.05695	0.12568	0.11778	0.49867	0.94341
19	0.20469	0.01149	0.04456	0.04773	0.23237	0.94389
44	2.49405	0.13722	0.24013	0.18748	0.69394	0.94498
19	3.77059	0.20482	0.25774	0.22105	0.78847	0.94568
44	0.3816	0.02061	0.04115	0.06452	0.33207	0.946
29	0.75992	0.03983	0.13052	0.10261	0.43854	0.94759
68	0.87078	0.04563	0.1036	0.09266	0.47078	0.9476
44	0.47402	0.02393	0.07416	0.07193	0.35398	0.94952
44	0.57044	0.02878	0.0773	0.07731	0.38547	0.94954
103	0.86686	0.04364	0.14078	0.10699	0.47163	0.94966
29	5.51121	0.2754	0.3749	0.25527	0.85354	0.95003
103	18.06701	0.90133	0.63917	0.47159	0.95318	0.95011
68	2.48674	0.12333	0.25412	0.17472	0.68686	0.95041
29	0.59001	0.02876	0.10057	0.08031	0.39614	0.95125
29	0.92587	0.04479	0.11505	0.10449	0.48114	0.95162
44	0.41383	0.02	0.06812	0.06695	0.33277	0.95166
68	12.22582	0.58855	0.56453	0.37505	0.92874	0.95186
44	8.1557	0.38146	0.43403	0.29588	0.89321	0.95323
44	0.39275	0.01814	0.02619	0.05851	0.33582	0.95381
44	0.37031	0.01648	0.06031	0.06158	0.31854	0.9555
44	0.41365	0.01813	0.0311	0.0575	0.34158	0.95617
44	0.34175	0.01462	0.05809	0.05862	0.30826	0.95722
103	3.07252	0.12729	0.31228	0.1862	0.72949	0.95857
29	5.34365	0.21286	0.3141	0.23386	0.85847	0.96017
44	0.44017	0.01724	0.02565	0.05432	0.35058	0.96083
308	2.52163	0.09868	0.07443	0.16861	0.67255	0.96086
44	0.74253	0.02831	0.0634	0.07239	0.4352	0.96188
157	3.97619	0.15068	0.40464	0.20893	0.77255	0.9621
29	5.37535	0.19765	0.22855	0.21351	0.84736	0.96323
29	5.34365	0.18794	0.29736	0.22608	0.8614	0.96483
157	1.69137	0.05852	0.16443	0.12068	0.61182	0.9654
157	1.69137	0.05852	0.16443	0.12068	0.61182	0.9654
68	3.42794	0.11854	0.23031	0.17735	0.75071	0.96542
44	0.4799	0.01653	0.02667	0.05143	0.3644	0.96556
44	0.84159	0.02894	0.11461	0.08195	0.46612	0.96561
44	7.8712	0.26959	0.45035	0.25928	0.90476	0.96575
103	0.96873	0.03285	0.09424	0.08924	0.49316	0.96609
103	2.46029	0.0776	0.20682	0.13536	0.67756	0.96846
68	1.78188	0.05484	0.19259	0.12104	0.62382	0.96922
44	0.96997	0.02969	0.08923	0.08002	0.49279	0.96939
103	17.95363	0.54628	0.58494	0.35031	0.95357	0.96957
44	0.56345	0.01665	0.02199	0.04847	0.3869	0.97045
44	7.91082	0.231	0.29122	0.22977	0.89425	0.9708
68	0.49349	0.01438	0.05175	0.05929	0.3683	0.97086
44	1.22638	0.03549	0.10958	0.0954	0.54069	0.97106
68	12.00141	0.34565	0.46522	0.27822	0.93142	0.9712
44	1.11435	0.03127	0.11613	0.0915	0.52065	0.97193
157	7.44076	0.20147	0.25006	0.23697	0.86288	0.97292
44	2.05973	0.05514	0.07914	0.11954	0.64619	0.97323
68	0.52816	0.01404	0.04658	0.0573	0.37907	0.97342
68	0.57229	0.01408	0.03929	0.0563	0.39214	0.9754
44	1.60907	0.03815	0.08631	0.09499	0.59836	0.97629
44	7.76562	0.18166	0.1974	0.21184	0.89921	0.97661
68	11.92773	0.25671	0.33074	0.2419	0.93245	0.97848
68	11.85288	0.23836	0.30159	0.23623	0.93348	0.97989
68	1.38346	0.02526	0.06648	0.07505	0.56108	0.98174
68	1.62427	0.0258	0.05063	0.07242	0.59727	0.98412
237	1.54986	0.02355	0.21277	0.08055	0.58972	0.9848
103	2.80082	0.03936	0.15986	0.10099	0.70784	0.98595
157	3.84107	0.05243	0.28541	0.12028	0.76506	0.98635
